Load (kN),Torque (Nm),Vibration RMS (mm/s),Temperature (°C),Wear (mm),Lubrication Index,Efficiency (%),Cycles in Use,RUL (cycles)
50.05,188.77,6.209,88.56,0.7951,0.5541,90.38,40913,0
88.84,351.77,6.637,99.83,0.4585,0.7715,90.47,10177,40400
54.39,173.24,4.595,76.34,0.0673,1.0,94.76,2170,87106
50.0,172.41,5.179,85.7,0.5684,0.8073,92.79,19736,49717
12.74,40.0,3.051,67.32,0.2386,0.7433,95.36,37621,82842
41.28,183.73,10.513,92.22,1.7644,0.4402,86.5,74564,0
55.32,240.7,11.728,97.64,2.108,0.2721,84.43,80037,0
29.32,117.51,3.227,71.36,0.1462,0.8598,94.56,10566,83657
54.95,215.03,4.979,82.12,0.4822,0.8074,92.86,17892,50173
16.95,67.76,3.276,69.63,0.0271,0.9035,96.46,3864,90030
58.92,203.52,5.329,87.77,0.5505,0.6939,92.34,21841,30424
60.37,231.72,10.194,91.8,1.1111,0.6143,89.99,34792,314
47.38,174.6,3.598,83.56,0.5097,0.7487,92.3,23094,47432
56.8,231.91,5.741,83.96,0.3758,0.829,91.87,15937,56223
27.62,94.71,3.992,69.49,0.16,0.8229,94.27,12661,83132
8.0,40.0,5.954,82.68,0.3959,0.3665,92.49,100000,77837
61.89,219.3,12.315,104.78,2.0639,0.4044,84.36,68293,256
61.21,215.37,8.474,90.73,0.9821,0.6897,89.99,31402,246
9.68,58.7,2.123,63.42,0.0136,1.0,96.79,3369,89132
32.31,126.22,2.911,62.15,0.0389,0.9425,96.56,2329,89808
30.48,149.28,3.043,67.51,0.0083,0.9568,95.35,541,89015
52.04,194.52,4.502,75.52,0.1125,0.8485,94.78,4908,82627
34.13,95.82,2.703,61.79,0.2274,0.9621,95.03,14675,79159
35.49,146.2,8.003,94.84,0.741,0.4539,90.34,55001,2535
64.57,260.84,9.011,90.06,1.1111,0.6751,89.75,37286,0
64.18,232.77,6.552,100.99,1.1366,0.6024,88.69,38804,12
50.33,203.65,9.037,88.79,0.9463,0.6663,90.12,34272,0
50.0,175.5,4.539,65.93,0.5576,0.7977,93.73,19460,51408
60.48,229.48,5.789,89.88,0.7834,0.7027,90.7,28696,0
62.59,206.81,10.716,113.57,1.8733,0.4004,83.6,53744,0
43.2,151.94,1.971,83.1,0.2281,0.9003,92.05,13171,75117
44.21,158.52,2.569,62.68,0.0658,1.0,95.95,3967,86358
49.43,169.6,6.043,85.04,0.8153,0.6222,92.12,32257,8707
38.85,152.39,11.323,101.89,1.2801,0.3085,86.43,65677,0
49.67,179.55,3.793,64.51,0.0676,0.9647,96.4,2897,86039
77.77,290.42,15.897,120.35,3.3531,0.1541,76.64,100000,0
57.34,237.24,3.39,76.17,0.1489,0.9234,94.83,5831,80325
53.18,182.58,5.692,76.69,0.252,0.8797,93.5,10048,72533
43.72,175.25,6.251,80.03,0.557,0.6649,92.15,34175,30080
53.08,190.29,5.715,87.37,0.4742,0.7161,91.66,16930,52484
23.38,94.89,3.519,56.49,0.0204,0.8656,97.04,1707,89700
12.03,53.89,4.574,55.92,0.0941,0.5944,94.99,18816,87421
70.3,283.24,4.195,83.21,0.1168,1.0,93.39,2868,83537
61.6,251.92,10.571,99.84,1.9421,0.5744,85.2,56984,0
52.48,174.29,2.059,74.94,0.1671,0.9305,94.46,7494,78582
29.42,130.02,8.064,86.18,0.7805,0.2192,91.38,51008,20261
31.69,157.97,4.089,72.43,0.4415,0.7232,93.62,31779,60708
30.21,111.37,3.895,85.69,0.3793,0.7243,92.27,22601,71757
33.17,119.63,0.677,61.63,0.0201,0.9898,96.68,1158,88475
63.82,252.27,3.12,85.63,0.0881,0.9343,94.01,2886,83806
45.82,179.91,7.609,93.87,0.6614,0.5463,91.23,34981,14090
28.83,79.41,4.306,74.27,0.2372,0.7589,94.42,17424,77937
8.0,54.21,6.063,68.89,0.2072,0.4985,95.63,46904,85432
32.58,124.85,5.335,91.57,0.3883,0.6724,92.0,23084,66581
43.89,161.25,6.619,99.91,0.8343,0.4147,88.57,41424,380
46.56,161.43,4.286,83.32,0.211,1.0,93.75,8341,80029
72.39,268.31,5.118,84.87,0.2001,0.9086,92.54,6451,73490
31.73,136.21,5.384,77.51,0.541,0.5467,92.99,37439,47824
38.98,145.36,3.29,61.4,0.1893,0.929,95.51,8714,81967
8.0,40.0,2.581,77.86,0.1456,0.5949,94.89,34400,86589
44.73,182.79,3.173,63.38,0.036,1.0,96.48,1806,88412
51.25,197.03,13.078,104.07,2.1423,0.2294,84.79,100000,1267
40.02,161.73,6.178,93.28,0.4756,0.4767,91.21,30036,41123
28.99,136.32,3.49,68.12,0.0845,0.9076,95.15,5699,86593
44.18,191.61,6.122,79.35,0.6528,0.6959,91.88,28587,36197
24.28,103.9,0.962,62.4,0.0185,1.0,95.22,1571,88751
55.87,204.9,6.429,83.17,0.7039,0.715,90.68,32962,141
54.64,210.77,4.922,78.66,0.438,0.71,92.89,20056,45331
31.52,126.3,3.246,65.69,0.0495,0.9056,94.83,3093,88055
39.65,167.01,6.002,81.69,0.3713,0.7603,93.7,17017,68137
32.28,143.12,5.994,73.68,0.4906,0.5337,93.09,37615,47880
62.73,236.93,12.972,96.83,2.2184,0.5898,84.43,67467,306
33.05,122.07,9.266,89.84,1.3786,0.4182,88.06,76783,0
50.42,195.72,6.055,72.67,0.5821,0.751,92.09,25010,36970
35.83,143.04,4.057,55.65,0.043,0.9484,96.52,2554,87618
30.35,119.44,8.302,74.54,1.4641,0.4824,89.99,88037,0
35.86,149.98,10.804,98.92,1.4895,0.05,87.43,100000,0
34.58,157.83,3.263,65.36,0.0563,0.9718,94.87,2829,87832
69.46,257.16,12.03,99.53,1.4562,0.4725,86.83,53418,545
78.09,269.36,4.773,97.76,0.1429,0.979,92.1,4257,78379
52.78,214.77,5.794,77.76,0.1666,0.8139,94.21,5863,80131
35.4,130.94,5.849,93.68,0.5528,0.5307,92.28,34081,43480
62.18,197.45,6.381,88.84,0.7841,0.7535,91.14,26165,4789
31.81,114.43,7.718,94.46,0.7179,0.313,89.7,57544,9017
42.46,167.69,5.413,83.25,0.3295,0.7243,92.57,15015,69630
48.42,187.67,8.855,110.13,1.1713,0.4866,87.26,43869,0
57.96,222.51,5.346,84.55,0.171,0.7496,92.77,5091,78762
25.55,99.93,7.806,88.39,1.0382,0.4602,89.91,79565,3418
8.07,65.8,3.895,57.54,0.0235,0.7678,96.1,5118,89644
47.18,171.58,8.323,84.22,0.8314,0.6447,90.54,34290,9593
39.08,136.84,8.944,93.14,1.0375,0.462,88.36,48694,1105
48.34,188.32,4.873,77.17,0.2787,0.9031,92.94,11422,73652
53.18,232.52,3.409,93.05,0.1244,0.7567,92.65,4728,81182
48.85,187.97,7.196,73.06,0.5623,0.6818,92.78,23219,41823
35.44,145.66,1.83,69.87,0.0092,1.0,95.03,544,90506
57.66,202.5,9.52,100.29,1.3836,0.4528,87.51,51465,0
49.69,188.42,4.62,70.53,0.2534,0.9616,94.62,8800,77694
61.87,240.99,6.517,93.67,0.3803,0.783,92.87,15616,50517
77.26,301.14,4.438,79.84,0.4407,0.9804,92.21,10348,56659
60.47,249.32,8.91,89.35,1.2522,0.6223,88.19,42167,907
19.49,88.08,8.746,85.67,0.988,0.3523,90.29,100000,17290
30.31,123.62,4.785,77.54,0.2684,0.6744,94.04,23469,71880
16.0,76.5,4.223,71.74,0.1601,0.746,95.24,25732,82942
30.75,115.45,5.438,82.52,0.568,0.5674,92.84,38617,48654
43.75,179.75,7.4,92.47,0.9927,0.5974,90.14,39672,0
43.71,185.55,8.299,90.17,1.0079,0.6171,90.24,41034,189
40.31,182.71,1.649,70.76,0.2146,0.9035,94.66,14125,75268
54.04,216.76,6.834,94.73,0.6858,0.5468,90.71,30958,1891
38.85,155.9,7.203,78.98,0.8872,0.4994,90.94,45894,1459
40.72,175.49,3.374,62.98,0.0243,1.0,96.26,1344,88482
53.49,193.28,7.182,86.37,1.2797,0.5724,88.99,60160,0
100.11,365.56,19.466,127.43,3.978,0.2619,74.41,88976,467
13.41,40.0,0.579,52.42,0.0327,1.0,97.42,5264,89325
68.33,233.06,4.917,91.33,0.5759,0.8639,91.45,14667,43233
35.99,154.63,5.057,90.35,0.8282,0.498,90.15,49081,9551
91.74,328.28,5.797,96.43,0.007,1.0,93.95,155,89230
40.77,156.24,12.455,102.22,1.6163,0.41,86.1,72373,514
28.39,142.63,5.695,76.89,0.3581,0.6599,94.34,27793,68128
55.86,251.53,6.63,86.12,0.2249,0.8284,92.93,7466,77008
46.58,232.48,3.808,62.66,0.0213,1.0,96.63,1076,88419
70.98,252.52,10.503,112.3,2.0171,0.4943,84.04,53159,338
60.65,246.91,15.228,115.95,2.2932,0.1586,83.14,100000,0
64.86,250.74,14.845,102.88,2.5337,0.2292,82.29,67862,0
37.42,146.53,6.0,89.88,0.7033,0.4696,90.3,36830,27941
53.18,197.96,10.951,95.07,1.4273,0.3172,88.8,46653,0
63.36,257.06,3.89,97.73,0.2204,0.7842,91.37,8805,69735
30.59,120.77,9.29,92.82,0.7559,0.4188,89.42,54864,19044
56.81,203.91,6.589,80.35,0.783,0.7391,90.88,26167,14079
52.47,212.4,10.511,99.62,1.4124,0.4399,87.33,51502,0
41.61,200.98,8.595,77.53,1.246,0.3493,89.89,74267,23
35.2,153.35,2.463,69.8,0.1735,0.8874,95.33,11784,80471
42.44,165.9,2.937,79.99,0.1549,0.8836,93.74,7174,82415
28.32,101.56,2.804,76.39,0.1252,0.8139,95.34,9707,84484
50.64,185.12,4.954,82.12,0.2913,0.8194,93.37,9993,73226
71.2,258.64,7.738,82.24,0.4374,0.7637,92.45,14452,41335
8.0,40.0,2.176,72.64,0.0288,0.8001,94.09,8610,88572
38.6,159.12,3.56,94.27,0.6854,0.6784,90.47,36681,34198
65.7,240.6,6.094,85.88,0.3979,0.8841,92.18,11189,60494
27.6,93.22,3.969,67.64,0.069,0.951,96.01,4557,88809
30.0,129.94,4.043,59.68,0.3111,0.7845,96.4,23657,71900
33.75,127.3,2.787,55.91,0.0738,1.0,94.97,4073,87343
47.72,189.36,5.357,75.4,0.6059,0.593,92.93,25110,35390
35.54,127.54,7.798,95.84,0.9139,0.4627,89.6,52853,800
39.35,151.55,4.061,73.78,0.1209,0.7734,94.76,5386,84966
62.43,274.75,8.043,97.4,1.1208,0.5115,89.29,35508,654
71.21,276.77,6.399,100.16,0.9275,0.631,88.37,30827,0
45.97,174.88,13.932,104.35,2.5992,0.2075,81.62,98477,194
47.31,188.29,3.799,67.56,0.1113,1.0,96.27,4089,83980
47.39,182.29,6.382,90.98,0.4183,0.6564,93.23,22599,48252
74.54,281.7,10.804,97.8,1.5575,0.5588,86.76,38859,0
65.59,261.84,6.226,90.53,0.2718,0.9268,92.91,8589,70229
39.66,169.7,3.562,77.88,0.0818,0.988,94.71,4920,86869
45.14,156.95,3.857,74.2,0.453,0.8948,92.8,17771,64069
25.91,107.09,2.401,74.07,0.0085,0.9864,95.48,633,88936
24.46,102.27,6.415,94.02,0.5449,0.3371,90.71,51235,46767
37.58,136.64,3.934,71.2,0.3447,0.8727,93.3,16930,72738
42.41,152.19,2.824,63.33,0.0648,1.0,95.71,2713,87425
9.93,41.4,4.924,74.37,0.2784,0.4757,94.06,52978,81671
38.57,168.65,4.41,83.05,0.1707,0.6877,92.62,11644,77439
58.63,233.64,5.057,80.84,0.3222,0.7907,93.66,12440,62308
52.64,232.24,5.776,77.2,0.5197,0.7454,94.16,18882,49218
25.63,120.09,4.662,70.18,0.2185,0.6983,94.37,16038,80437
32.14,103.66,9.824,81.26,1.5047,0.3139,88.29,100000,0
32.27,123.06,8.154,92.18,1.4342,0.4,87.51,100000,0
35.22,137.84,10.847,98.63,1.3348,0.2236,88.09,83467,718
36.6,122.3,4.066,77.99,0.2461,0.8094,94.03,13432,77035
44.27,131.72,8.149,82.04,0.4955,0.5564,93.1,26719,40059
37.09,161.66,6.609,80.05,0.2941,0.7455,93.62,18396,70716
36.2,124.76,3.361,71.31,0.1377,0.9118,95.22,6661,83604
53.04,173.03,3.395,80.49,0.1386,0.8827,93.58,5912,81128
60.66,255.68,9.357,94.55,1.4123,0.5592,87.89,43466,532
64.12,253.56,9.098,102.24,0.9071,0.5378,89.73,35891,147
49.24,163.2,3.107,76.62,0.0205,1.0,93.89,833,88400
29.23,120.44,5.578,57.09,0.5378,0.7667,95.07,31801,62212
71.62,279.16,6.094,89.07,0.3717,0.924,91.65,12977,53539
46.81,174.58,5.954,85.54,0.2502,0.6843,92.99,11476,71791
29.3,101.02,3.8,54.9,0.073,0.971,95.75,5664,88094
48.85,173.41,4.179,74.62,0.2793,0.8687,94.67,14303,68876
69.95,283.44,7.47,88.57,0.4838,0.8223,91.44,16315,38128
55.93,193.61,7.92,96.4,1.2012,0.4923,87.49,51898,924
79.94,290.11,7.718,104.82,1.0463,0.5805,88.41,25464,348
66.54,233.56,6.68,69.64,0.4811,0.7665,93.64,15158,42448
34.45,119.24,6.748,95.17,0.6681,0.4733,90.18,39563,33608
59.59,246.27,2.272,71.47,0.2205,0.9659,94.72,9477,73530
54.72,231.5,3.989,72.49,0.068,1.0,95.69,3031,85910
47.38,174.21,2.21,69.13,0.0893,1.0,94.78,4534,84546
39.54,176.27,11.005,90.14,1.8847,0.2536,86.88,82235,292
44.98,171.4,4.023,67.56,0.2529,0.8708,94.9,13558,71785
34.36,136.42,7.103,72.68,1.0858,0.4373,90.64,54818,938
39.35,171.75,0.99,72.68,0.0073,0.8749,95.41,405,89552
87.01,336.17,9.581,91.42,1.0949,0.7167,88.55,22477,556
17.99,48.04,2.984,61.03,0.1143,0.9422,95.57,13921,86103
34.17,134.71,10.763,99.15,1.0138,0.1647,89.06,67321,146
41.2,163.09,6.036,71.92,0.2213,0.8451,94.7,11571,77131
50.65,194.58,7.091,86.73,0.9261,0.6473,89.49,45639,589
20.55,68.11,2.239,49.89,0.0632,1.0,96.81,5928,88497
56.86,237.74,5.977,90.5,0.6811,0.6082,89.77,26638,11349
50.03,196.71,7.335,89.24,0.8747,0.6158,90.4,32908,1927
34.04,143.91,4.706,83.87,0.1417,0.829,93.57,10406,82133
53.78,197.22,4.159,79.37,0.1607,0.9761,93.42,6672,80231
54.58,234.28,9.027,82.96,1.7503,0.387,87.38,81773,0
22.21,84.36,6.314,74.29,0.512,0.4828,93.0,41994,62870
26.44,112.14,2.535,57.46,0.0082,0.9218,96.28,739,89928
54.72,227.07,4.951,83.07,0.3926,0.7152,93.22,18639,49761
18.17,63.75,4.357,66.22,0.1632,0.6831,95.26,22441,82909
40.04,151.43,6.697,90.94,0.5875,0.5171,91.05,35216,30007
50.95,185.03,3.693,74.42,0.1539,1.0,93.59,5862,82132
26.7,93.24,1.627,70.8,0.0253,0.856,94.41,1905,88941
36.56,148.42,4.271,69.38,0.0151,0.9082,94.64,1086,88020
66.4,251.99,10.179,101.72,1.9268,0.5786,84.65,55128,447
42.59,136.6,4.809,78.22,0.4653,0.6731,93.39,24945,50821
24.68,66.18,4.787,86.85,0.3003,0.7216,92.13,22769,77600
44.88,160.14,6.385,75.21,0.3951,0.7761,92.77,19153,60295
35.85,129.13,2.031,68.71,0.0893,1.0,94.9,5715,85478
35.09,132.7,2.835,63.29,0.054,0.9324,96.39,3095,87623
59.59,228.99,7.549,90.52,0.9572,0.5981,89.35,33187,425
37.39,144.07,2.73,72.7,0.0746,0.8937,94.81,5244,85501
70.28,273.5,8.788,77.69,1.5261,0.7276,88.74,37488,0
73.26,269.78,8.207,94.65,1.3562,0.3922,86.85,49000,404
58.17,238.66,10.291,104.58,1.886,0.4346,85.08,82387,501
36.5,173.0,3.619,74.68,0.3532,0.6937,94.35,24741,62078
65.35,243.6,3.271,88.19,0.1093,0.9268,92.88,4348,81103
55.59,218.6,10.652,90.24,1.9011,0.5189,85.24,62745,91
28.73,99.18,5.925,70.78,0.3444,0.6278,94.87,26138,69378
45.73,174.81,11.733,101.3,1.4124,0.3356,87.43,58350,0
38.92,118.94,7.475,97.18,0.6329,0.5866,90.93,41601,24175
22.18,129.04,7.75,84.1,0.6691,0.3313,92.17,63297,41257
8.0,40.0,4.305,52.47,0.0572,0.8614,97.16,12680,89116
34.82,113.73,2.818,59.39,0.1087,0.8853,95.06,8056,83942
52.02,217.71,8.815,97.07,1.0999,0.514,87.57,44893,749
34.76,135.17,6.929,88.3,0.8187,0.4889,90.08,56008,2416
23.76,81.04,3.78,73.56,0.3784,0.7106,93.6,32558,70214
48.25,208.49,3.22,80.45,0.0653,0.8229,94.83,2835,86455
50.36,210.46,5.97,80.09,0.6,0.7009,91.57,27746,28185
12.56,45.5,5.1,63.93,0.1313,0.9074,96.52,21096,86158
49.31,187.4,3.712,68.28,0.329,1.0,93.73,13842,69455
57.02,219.61,4.798,81.73,0.1546,0.8089,93.04,4961,81255
61.44,234.34,5.881,83.64,0.496,0.7693,92.51,17704,42083
39.94,137.38,10.635,99.92,1.402,0.3249,87.22,86225,688
29.78,129.01,6.608,80.48,0.7472,0.4376,92.24,48473,31311
25.73,73.68,3.316,60.93,0.0972,1.0,96.37,6754,86592
40.97,176.4,2.916,66.9,0.2649,0.9296,94.41,16254,72602
36.24,171.16,5.185,88.65,0.1005,0.7102,93.48,5962,84140
28.97,137.55,1.455,65.27,0.0218,1.0,96.74,1990,88330
36.05,105.07,7.122,72.88,0.594,0.5623,92.76,35339,41670
42.58,193.07,3.827,69.03,0.1338,0.8368,95.09,6322,82037
40.71,158.89,4.928,71.97,0.4171,0.6694,94.41,18108,63872
24.69,87.38,6.249,81.93,0.7152,0.6008,91.51,53774,47504
68.48,248.75,5.895,81.01,0.6915,0.7442,91.19,24160,899
54.12,214.21,7.565,93.85,0.7499,0.5831,90.12,29048,4927
45.1,152.88,4.786,73.28,0.1626,0.7748,93.84,7243,79613
39.81,161.27,4.05,80.42,0.1223,0.8347,94.14,7127,82721
35.8,136.61,9.925,88.05,1.6003,0.4653,86.89,79778,0
53.81,179.17,4.654,71.89,0.1019,1.0,94.7,3432,85786
25.52,72.51,3.399,69.89,0.4077,0.8007,94.03,30842,72007
39.21,144.32,4.504,79.29,0.5782,0.6311,92.58,31140,42079
67.97,226.41,12.153,105.47,2.1064,0.3557,84.91,63860,265
57.62,207.51,10.132,102.69,0.959,0.4318,87.65,40178,248
55.65,211.17,13.64,104.22,2.1879,0.2855,83.43,91080,0
52.48,202.76,4.038,90.45,0.4323,0.6298,92.03,17647,51689
54.79,213.8,5.098,85.28,0.3525,0.8083,91.92,11312,67017
56.95,233.01,7.055,88.62,0.794,0.6597,90.89,33898,0
57.31,257.77,4.611,76.1,0.362,0.894,93.24,11380,67181
66.35,242.15,13.717,103.09,2.3809,0.3397,83.34,68658,0
59.08,201.53,3.973,77.01,0.0069,1.0,95.4,228,89958
24.67,116.77,5.29,73.49,0.4539,0.5577,92.94,46668,57071
39.12,163.71,8.135,92.64,0.8093,0.4096,90.45,41007,9139
64.78,242.86,4.0,73.73,0.0067,0.926,95.35,231,89842
45.6,179.78,5.34,75.39,0.3451,0.812,93.36,13211,70600
45.3,140.12,5.566,67.46,0.1732,0.9749,93.74,8526,80623
53.76,225.5,3.965,79.47,0.1855,0.8493,94.47,6399,80043
63.67,247.19,5.515,82.69,0.4214,0.8537,92.87,14189,52432
57.74,248.37,2.301,90.16,0.1402,0.803,94.01,4320,82268
48.07,183.85,4.243,76.22,0.0516,0.7898,94.73,1876,87975
20.38,67.89,4.916,73.03,0.2614,0.6628,94.78,26982,79039
10.15,76.04,3.376,61.5,0.0854,0.9819,95.92,18747,88316
44.02,147.76,6.122,67.67,0.4421,0.7663,93.8,17444,63577
50.13,207.8,12.151,120.82,1.7099,0.3239,84.75,82303,0
56.66,197.47,3.884,72.63,0.1429,0.9316,94.55,4532,82775
30.13,120.64,5.55,83.74,0.5797,0.6111,92.12,43357,46027
62.71,225.79,8.215,112.75,0.6573,0.4581,88.29,27050,149
48.71,199.24,9.841,118.68,1.4024,0.3076,85.93,63962,683
43.81,167.54,7.49,83.36,1.1327,0.4191,88.94,47718,178
69.49,269.83,7.491,98.21,0.7114,0.7544,89.81,24423,120
30.34,118.98,4.006,82.69,0.5641,0.831,92.03,34670,59803
51.34,204.36,3.883,81.35,0.0816,0.9374,95.2,2830,86177
62.32,263.63,8.458,93.61,0.9229,0.6836,89.6,28818,0
41.39,165.0,4.784,67.18,0.3659,0.7217,93.48,23551,57064
86.72,312.54,6.255,108.81,0.8113,0.6944,89.35,24235,263
36.84,83.56,6.898,77.99,0.3495,0.4952,92.6,23626,58508
33.51,116.45,3.448,85.77,0.334,0.6708,91.99,21479,68517
36.54,150.01,4.274,64.65,0.2131,0.8136,94.91,12275,78245
57.62,201.8,8.298,94.19,0.9255,0.4856,89.06,38444,131
73.72,259.18,2.509,83.62,0.1542,0.974,93.86,4039,80182
49.79,171.76,5.971,78.3,0.6832,0.7448,92.46,33211,16450
44.1,170.43,2.933,70.76,0.0126,0.9455,94.92,704,89883
31.56,132.12,10.702,96.78,1.3339,0.1773,87.16,79929,568
43.41,159.17,8.256,78.13,0.5261,0.5346,93.87,26122,41729
48.34,199.09,9.824,99.79,1.1102,0.3583,88.9,56365,254
48.33,188.57,4.047,80.43,0.061,0.9271,94.12,2231,86964
47.03,170.14,8.504,89.88,0.8626,0.5147,90.21,38927,178
19.71,67.55,1.256,62.0,0.0607,0.9227,95.22,7492,87004
8.29,45.27,4.889,73.65,0.1639,0.6481,94.39,34809,86771
55.63,244.38,3.925,76.31,0.2865,1.0,93.49,9640,73185
30.94,116.98,2.862,70.4,0.1153,0.9981,94.08,6714,85891
46.73,208.25,9.398,99.85,0.9482,0.3615,89.1,51281,197
25.47,122.26,5.052,70.98,0.1792,0.7362,94.65,14074,81832
71.87,288.34,6.115,91.99,0.5006,0.8698,92.08,14344,43067
58.93,236.75,5.416,68.44,0.4081,0.8621,93.34,11971,63897
43.71,171.53,4.431,62.21,0.2642,0.9683,94.24,15409,72179
55.67,232.13,4.411,82.34,0.0466,0.925,93.87,1525,87678
43.55,170.13,2.598,67.15,0.0051,0.982,97.03,217,89684
64.4,243.19,2.942,72.69,0.0536,1.0,94.27,1638,86912
39.11,154.18,8.213,89.44,1.2014,0.4484,89.02,71666,1024
23.58,59.82,1.799,58.34,0.1838,0.915,95.94,17348,82988
61.4,224.36,3.773,87.05,0.3289,0.743,92.48,13025,58009
37.7,112.58,3.804,61.8,0.1752,0.7688,95.37,12145,77046
30.0,116.62,3.401,82.17,0.0892,0.8019,94.38,6857,84893
59.27,208.17,8.607,91.61,0.8421,0.5716,90.51,33305,512
33.97,145.79,8.257,88.55,1.3105,0.4229,88.13,83604,159
66.5,246.43,11.914,111.07,1.4358,0.3932,86.7,48817,0
50.58,150.4,7.927,86.52,0.5194,0.5825,90.96,24850,33026
42.5,160.27,5.928,77.79,0.6728,0.7453,92.54,31307,37115
44.41,195.12,2.967,62.27,0.1312,0.9283,96.03,7929,81148
51.82,191.53,6.946,80.97,0.678,0.7286,91.67,26843,25538
69.75,250.68,13.371,109.05,2.2598,0.3696,82.76,61032,0
17.36,40.0,5.776,76.24,0.3608,0.479,94.41,50792,69661
36.2,103.9,1.853,61.96,0.0558,1.0,96.56,2723,87689
46.09,139.83,2.064,66.3,0.0714,1.0,94.91,2767,87486
64.01,229.24,3.413,84.19,0.1253,0.9633,93.32,4305,82004
53.17,174.03,4.135,76.55,0.0489,0.9505,94.9,1907,87518
65.25,277.44,9.716,102.93,1.6896,0.4007,86.35,61705,535
40.29,158.36,3.937,69.32,0.0848,0.8994,95.83,4970,85096
61.42,249.75,2.559,79.83,0.0642,0.9758,95.07,2127,86508
27.68,102.27,4.191,69.16,0.3388,0.6928,93.59,27091,70670
39.4,135.14,2.513,74.83,0.0296,0.9099,94.99,1719,88433
26.49,90.57,6.679,75.65,0.7257,0.4053,91.76,66307,23040
46.79,191.18,3.764,77.92,0.0376,1.0,93.83,1709,87561
68.66,267.16,4.881,98.72,0.3305,0.7133,90.65,10429,57824
53.07,203.53,13.72,103.2,2.2983,0.2573,83.29,100000,0
28.2,137.31,8.162,92.59,0.9381,0.4391,89.24,82775,635
50.92,190.63,9.115,98.28,1.1679,0.4531,88.51,47416,0
50.54,184.6,6.604,92.22,0.5975,0.6461,90.1,29479,22206
70.32,252.16,8.829,99.25,1.101,0.7178,90.04,34049,435
31.96,96.57,7.063,89.07,0.5384,0.5299,92.15,35656,48577
45.96,168.13,4.395,73.85,0.387,0.7687,94.28,19356,58319
65.96,256.08,5.886,94.13,0.4425,0.7301,91.45,11872,53661
37.77,169.32,5.409,76.52,0.2736,0.6853,94.08,17562,70503
43.62,174.8,2.847,78.78,0.331,0.8669,94.24,14071,71423
8.1,48.29,2.284,59.2,0.0054,0.943,96.82,1315,89739
32.9,97.66,3.076,57.4,0.0884,0.9971,96.27,4894,86712
30.61,109.54,4.583,84.75,0.6127,0.6065,92.26,47963,39018
64.11,278.16,7.698,88.73,0.8796,0.6248,89.8,35600,0
66.37,259.85,9.31,86.69,1.6973,0.6568,86.79,49649,0
37.24,137.93,8.194,87.64,1.2132,0.3618,88.28,66754,888
52.77,212.21,6.011,84.35,0.1903,0.7499,93.6,8038,75747
41.58,167.84,3.515,72.7,0.1908,0.8397,94.56,9040,79879
56.38,219.55,4.703,84.17,0.3666,0.8562,92.59,14679,59287
74.43,300.66,13.375,103.98,2.5665,0.346,82.39,78657,0
57.01,200.85,11.627,105.07,1.764,0.4732,85.92,56810,0
22.06,92.65,3.121,60.11,0.005,1.0,96.51,475,90171
43.07,178.33,6.48,72.7,0.5756,0.6952,92.63,31743,36564
45.85,148.25,9.431,90.55,1.418,0.4201,87.48,60914,0
53.41,204.09,4.812,76.91,0.1707,0.7679,92.84,6598,79182
49.99,177.6,2.816,76.38,0.0174,0.9991,94.73,841,89908
21.13,88.49,4.263,68.28,0.3182,0.6864,93.14,31488,75485
8.0,40.0,4.907,61.72,0.0912,0.6061,95.77,19735,87613
47.04,186.25,6.335,84.52,0.3049,0.7275,92.54,13968,67692
34.76,142.03,3.136,87.83,0.2802,0.7046,92.84,18130,71552
48.11,206.94,6.099,83.14,0.8019,0.5685,90.27,44082,639
67.4,253.57,3.838,83.02,0.058,0.9426,93.51,2144,85447
45.89,171.52,4.872,90.6,0.1675,0.7688,91.57,8657,79004
48.53,183.37,4.652,79.23,0.3811,0.831,93.19,20501,54859
33.04,121.72,8.566,80.74,0.8103,0.3899,91.3,57584,1927
45.19,177.13,4.532,70.93,0.3223,0.8328,93.94,16627,66812
64.42,245.07,6.808,97.84,0.5994,0.517,90.68,23926,2795
38.74,142.01,3.222,67.38,0.2245,0.866,94.41,14920,74943
24.02,78.94,2.023,67.24,0.049,0.8884,95.65,3588,88468
38.98,133.46,11.155,96.25,1.7073,0.2956,86.96,77899,568
44.33,167.96,8.151,75.29,0.8963,0.6024,91.67,39757,622
86.58,334.01,6.484,88.33,0.2854,0.9981,92.18,8097,62107
48.12,182.29,6.535,81.8,0.5389,0.7643,91.09,22295,47593
70.8,267.03,4.444,85.59,0.0797,1.0,93.89,2601,84396
39.16,156.99,6.727,89.1,0.6437,0.5779,90.36,34020,33672
36.15,121.5,5.858,80.9,0.5038,0.6668,93.61,35996,44122
58.26,237.35,14.381,94.82,2.3926,0.2753,84.13,100000,349
40.59,137.67,5.755,82.36,0.1884,0.7494,92.97,8746,80367
49.13,194.99,13.933,97.65,2.6343,0.2224,82.83,100000,153
41.77,141.54,8.344,84.06,0.7362,0.5054,91.28,38355,13769
33.54,126.69,3.557,62.4,0.173,0.8652,94.81,10867,81541
37.19,156.71,2.739,74.34,0.102,0.7832,95.81,5729,84431
37.23,126.86,3.328,59.85,0.072,1.0,95.83,4198,86627
29.52,122.61,7.993,84.88,0.5757,0.4755,92.62,42391,45531
