Worm_RPM,Input_Torque,Output_Torque,Motor_Current,Oil_Temp,Ambient_Temp,Axial_Vib,Radial_Vib,Cu_PPM,Fe_PPM,Efficiency_Calc,Friction_Coeff,Backlash,Failure_Label,Fault_Type,RUL_Cycles
3548.6,67.31,2115.98,23.86,125.95,29.26,5.088,1.85,74.53,11.24,0.7859,0.0462,0.1363,Major Fault,Thermal Breakdown,13603
3001.7,48.3,1514.97,18.39,91.41,30.83,3.484,2.0,117.91,8.59,0.7841,0.0414,0.1374,Minor Fault,General Degredation,32056
3223.7,29.21,954.11,11.61,51.81,18.4,2.487,1.369,31.91,10.46,0.8167,0.0311,0.1199,Minor Fault,General Degredation,177513
916.2,63.36,1941.27,22.59,44.92,17.24,4.112,1.926,40.6,18.7,0.766,0.0494,0.1604,Minor Fault,General Degredation,93587
1218.2,52.43,1573.72,22.41,60.6,31.34,5.585,1.88,48.71,14.16,0.7504,0.0579,0.1743,Minor Fault,General Degredation,37396
2409.4,60.31,1861.54,21.74,77.26,14.3,4.79,1.231,38.14,26.95,0.7716,0.0464,0.1253,Minor Fault,General Degredation,36041
3540.2,56.45,1598.57,24.43,139.6,27.48,4.987,1.591,71.47,14.04,0.708,0.066,0.1755,Major Fault,Thermal Breakdown,5353
2683.9,27.03,837.74,12.22,41.98,15.02,3.508,1.137,46.9,22.67,0.7749,0.0405,0.1231,Minor Fault,General Degredation,159530
1910.2,55.62,1664.17,21.0,80.92,31.12,4.328,1.453,125.4,13.49,0.748,0.0568,0.1573,Minor Fault,General Degredation,21847
1294.6,43.46,1353.22,18.82,53.25,28.74,3.897,1.647,42.53,9.78,0.7784,0.0472,0.1518,Minor Fault,General Degredation,72888
1312.7,52.38,1591.18,21.18,53.74,20.3,4.662,1.749,46.72,13.21,0.7595,0.0567,0.1429,Minor Fault,General Degredation,49771
1879.4,51.32,1658.55,17.88,66.14,31.81,4.741,1.706,91.6,8.39,0.808,0.0352,0.1206,Minor Fault,General Degredation,85069
2827.3,60.96,1964.24,19.91,92.12,29.1,3.737,2.232,37.12,8.92,0.8056,0.0364,0.1295,Minor Fault,General Degredation,40973
985.9,64.5,2038.46,22.72,52.75,26.39,4.551,2.491,46.76,18.04,0.7901,0.0463,0.1367,Minor Fault,General Degredation,77039
3200.9,66.92,2229.26,20.89,93.61,23.78,4.214,2.088,29.89,7.64,0.8328,0.0305,0.0957,Minor Fault,General Degredation,56431
3442.2,24.03,826.66,10.13,46.78,25.2,3.712,1.188,73.77,5.62,0.86,0.0252,0.091,No Fault,Healthy,331664
3299.8,81.32,2782.93,23.8,95.89,22.12,3.243,2.36,25.4,9.88,0.8556,0.0205,0.0798,Minor Fault,Thermal Breakdown,119250
3365.2,35.52,1115.23,14.11,75.81,24.49,3.846,1.062,75.18,12.03,0.7849,0.0391,0.1378,Minor Fault,General Degredation,52396
941.4,59.8,1756.14,22.51,54.43,24.98,4.608,1.717,85.12,14.28,0.7342,0.0538,0.1381,Minor Fault,General Degredation,53713
3540.0,47.57,1476.65,18.62,89.06,18.94,3.53,1.656,38.2,9.98,0.776,0.045,0.1454,Minor Fault,General Degredation,28668
1889.2,64.43,2165.78,20.37,62.27,21.82,3.988,1.489,216.03,19.8,0.8403,0.0302,0.0952,Minor Fault,Bronze Flaking,130230
3247.1,32.56,1068.49,14.08,59.45,21.24,2.536,1.496,31.43,15.91,0.8205,0.0348,0.1256,No Fault,Healthy,107639
1404.4,83.24,2761.35,26.14,55.31,20.26,4.762,2.706,32.36,12.04,0.8293,0.0385,0.1413,No Fault,Healthy,101433
2105.6,54.61,1869.5,16.21,69.84,36.41,4.276,1.759,57.35,7.13,0.8558,0.0221,0.0983,No Fault,Healthy,193321
1019.2,67.51,2168.28,23.85,50.26,25.05,4.694,2.424,77.49,15.57,0.803,0.0427,0.139,Minor Fault,General Degredation,100035
1008.2,47.99,1544.63,18.05,42.25,23.47,3.921,1.538,41.27,10.51,0.8046,0.0386,0.1256,Minor Fault,General Degredation,173232
3446.8,84.91,2672.45,26.29,150.54,31.85,5.174,2.118,64.9,22.6,0.7868,0.0435,0.1451,Major Fault,Thermal Breakdown,10722
3088.6,39.42,1256.63,14.97,58.77,13.03,2.941,1.663,47.0,8.58,0.797,0.0364,0.1151,Minor Fault,General Degredation,100750
2330.5,20.54,688.54,10.14,44.16,30.2,2.701,0.782,67.16,7.42,0.8382,0.0352,0.1167,No Fault,Healthy,190568
2318.7,80.44,2823.07,23.62,71.19,25.93,4.061,1.883,26.46,8.24,0.8773,0.0222,0.097,No Fault,Healthy,184405
2921.6,42.36,1320.74,18.05,76.14,23.45,4.256,1.493,50.87,12.78,0.7795,0.0493,0.1502,Minor Fault,General Degredation,32775
1822.5,58.95,1896.07,20.85,67.59,27.11,4.91,1.973,46.2,11.22,0.8041,0.0405,0.1472,Minor Fault,General Degredation,61526
2957.0,83.38,2525.03,29.26,148.16,35.5,4.398,2.597,142.61,21.23,0.7571,0.0462,0.1586,Major Fault,Thermal Breakdown,9873
2209.5,53.92,1830.71,17.94,62.65,25.71,3.66,2.155,28.97,10.23,0.8488,0.0284,0.1136,No Fault,Healthy,145393
2622.4,63.9,1967.85,22.73,98.77,28.59,5.551,1.836,43.58,13.0,0.7698,0.0485,0.1549,Major Fault,Thermal Breakdown,20128
3505.0,72.22,2274.69,25.47,129.79,28.51,4.749,1.844,57.22,14.31,0.7874,0.0456,0.1558,Major Fault,Thermal Breakdown,13121
2172.6,60.45,2011.86,21.34,68.42,25.37,4.615,1.785,33.41,8.66,0.832,0.0345,0.1232,No Fault,Healthy,82700
2029.7,79.52,2433.62,26.8,97.06,27.16,4.7,2.178,51.22,11.9,0.7651,0.0529,0.1562,Minor Fault,Thermal Breakdown,17613
3345.5,70.58,2377.94,21.09,101.77,26.77,3.946,1.891,27.45,5.9,0.8423,0.0295,0.1057,Major Fault,Thermal Breakdown,51122
3337.0,46.59,1436.07,19.03,91.6,26.09,4.755,1.364,47.4,17.75,0.7706,0.0496,0.1534,Minor Fault,General Degredation,22403
3579.5,70.98,2220.0,25.33,126.99,19.89,4.854,1.904,63.28,8.93,0.782,0.0446,0.1426,Major Fault,Thermal Breakdown,14119
2387.3,59.48,1889.69,20.13,75.45,20.68,4.587,1.549,109.49,9.2,0.7942,0.0391,0.1292,Minor Fault,General Degredation,52948
1829.5,59.56,1844.7,21.64,66.34,23.18,4.502,1.655,98.02,9.74,0.7743,0.047,0.1321,Minor Fault,General Degredation,47404
1549.1,64.99,1945.14,23.08,70.68,19.5,5.001,1.872,75.09,13.06,0.7483,0.0492,0.1527,Minor Fault,General Degredation,38142
992.1,73.81,2278.98,24.86,50.05,22.56,3.877,2.166,38.36,17.25,0.7719,0.0448,0.1401,Minor Fault,General Degredation,91578
2862.2,45.56,1389.1,18.46,81.46,22.91,3.46,1.659,49.81,13.17,0.7622,0.0504,0.1382,Minor Fault,General Degredation,27339
1530.4,79.58,2672.57,22.37,59.21,23.33,4.078,1.894,71.31,8.15,0.8396,0.0218,0.0854,No Fault,Healthy,276440
2537.9,78.66,2480.71,25.56,106.21,24.96,4.713,2.582,36.02,8.94,0.7884,0.0378,0.1281,Major Fault,Thermal Breakdown,28690
3374.8,50.51,1604.25,18.97,96.03,30.53,4.636,1.672,32.5,10.06,0.794,0.0379,0.1247,Minor Fault,Thermal Breakdown,34712
3465.6,86.38,2865.02,26.13,123.14,25.24,3.887,1.616,26.99,7.91,0.8292,0.0311,0.1054,Major Fault,Thermal Breakdown,31499
911.9,57.4,1795.41,20.54,39.43,16.85,4.696,1.718,41.05,19.24,0.782,0.0468,0.1428,Minor Fault,General Degredation,135366
1756.1,68.51,2192.51,22.56,71.98,27.19,4.63,2.09,52.59,18.29,0.8001,0.0396,0.1521,Minor Fault,General Degredation,56705
3160.9,53.08,1709.71,18.36,83.73,26.54,3.742,1.894,39.38,10.74,0.8053,0.0349,0.1081,Minor Fault,General Degredation,53865
2348.4,72.29,2316.91,24.93,89.02,20.77,4.303,2.129,34.03,15.83,0.8012,0.0414,0.1221,Minor Fault,General Degredation,33875
3080.3,53.33,1647.71,20.9,96.84,28.6,4.163,1.75,61.74,19.78,0.7725,0.0538,0.1596,Minor Fault,Thermal Breakdown,16818
3204.0,62.4,1786.79,24.3,141.54,30.14,4.63,1.748,55.85,23.11,0.7159,0.0602,0.1636,Major Fault,Thermal Breakdown,6456
2095.1,20.72,613.19,13.68,45.08,25.76,4.41,1.252,50.2,14.65,0.7399,0.0535,0.1536,Minor Fault,General Degredation,79085
1869.3,52.92,1761.37,17.98,59.41,25.39,3.737,1.345,32.15,17.77,0.8321,0.0311,0.1038,No Fault,Healthy,134960
2129.7,51.52,1756.89,17.66,68.69,36.16,3.574,1.603,30.23,9.15,0.8525,0.0317,0.1024,No Fault,Healthy,97207
2662.5,31.63,1014.74,13.49,46.29,16.03,2.967,1.389,53.12,25.08,0.8021,0.0389,0.1233,Minor Fault,General Degredation,142283
1891.3,71.53,2270.81,24.97,75.04,23.18,4.464,1.7,57.64,17.31,0.7937,0.0439,0.1452,Minor Fault,General Degredation,42530
2992.5,54.22,1646.05,19.78,93.77,19.26,4.626,1.737,40.14,18.1,0.759,0.0479,0.1558,Minor Fault,General Degredation,22831
3340.8,32.73,1050.13,14.72,72.04,34.52,3.061,1.462,85.91,9.06,0.8021,0.042,0.1388,Minor Fault,General Degredation,50352
1662.2,69.02,2231.24,23.92,59.58,18.47,4.219,1.706,74.99,15.47,0.8081,0.041,0.1188,Minor Fault,General Degredation,77345
3505.5,76.34,2350.96,25.31,141.74,30.11,5.215,2.18,61.37,11.19,0.7699,0.0467,0.1339,Major Fault,Thermal Breakdown,10551
2581.4,57.98,1865.51,20.35,86.33,29.72,4.685,1.991,81.29,18.37,0.8043,0.0342,0.1049,Minor Fault,General Degredation,52818
3271.1,37.35,1185.41,16.22,63.31,15.1,4.863,0.996,49.55,11.39,0.7934,0.0468,0.1378,Minor Fault,General Degredation,52557
1180.6,31.74,1013.87,13.54,38.11,21.82,3.482,1.381,31.21,9.92,0.7985,0.0389,0.1232,Minor Fault,General Degredation,209686
1579.0,41.63,1285.04,17.55,59.51,31.07,3.754,1.28,71.83,15.81,0.7717,0.048,0.1459,Minor Fault,General Degredation,56448
1766.8,47.55,1638.68,14.64,45.92,23.51,2.712,1.903,20.21,15.07,0.8615,0.022,0.0834,No Fault,Healthy,451440
1717.6,85.65,2772.23,26.64,73.44,19.96,3.353,2.018,38.92,9.45,0.8092,0.0371,0.1281,Minor Fault,General Degredation,62114
1364.0,56.94,1809.05,20.14,54.05,21.9,5.028,2.139,34.63,10.11,0.7943,0.041,0.1177,Minor Fault,General Degredation,93905
3244.1,40.91,1231.49,18.0,88.84,24.55,4.714,1.687,72.1,11.1,0.7525,0.0537,0.1408,Minor Fault,General Degredation,20044
2030.3,50.78,1538.14,19.53,70.97,24.67,3.951,1.799,68.19,17.42,0.7573,0.0502,0.1445,Minor Fault,General Degredation,36331
3500.5,76.06,2479.11,24.77,120.11,26.7,5.487,2.025,29.16,10.18,0.8149,0.0349,0.1042,Major Fault,Thermal Breakdown,26236
2475.4,68.33,2109.05,23.95,78.33,6.6,5.33,2.698,46.68,14.51,0.7717,0.0497,0.1467,Minor Fault,General Degredation,30376
1273.7,60.7,1870.67,22.69,61.82,25.56,4.416,1.788,39.29,11.85,0.7705,0.0483,0.1589,Minor Fault,General Degredation,51765
2373.9,57.47,1804.54,21.12,78.93,26.82,4.726,1.435,40.62,18.15,0.785,0.0457,0.1458,Minor Fault,General Degredation,35567
3582.6,60.06,1978.14,20.69,100.14,28.37,4.538,1.709,76.55,11.34,0.8235,0.0345,0.1248,Major Fault,Thermal Breakdown,38694
2426.0,62.34,1958.76,23.28,87.68,28.05,4.301,2.001,37.67,20.0,0.7855,0.0468,0.1348,Minor Fault,General Degredation,27477
905.0,57.09,1759.08,22.23,49.73,24.15,5.224,2.024,52.89,10.84,0.7704,0.0495,0.1322,Minor Fault,General Degredation,76068
3419.3,61.53,1885.08,22.28,109.48,15.43,5.18,1.983,77.35,9.27,0.7659,0.0459,0.1606,Major Fault,Thermal Breakdown,18449
1534.2,55.49,1812.42,18.68,60.48,29.05,2.731,1.881,39.8,8.89,0.8165,0.0335,0.1227,Minor Fault,General Degredation,112287
2759.0,47.16,1479.89,18.69,75.93,27.15,4.584,1.275,55.78,11.64,0.7844,0.0464,0.1472,Minor Fault,General Degredation,36951
2290.7,56.05,1736.73,23.13,73.37,21.13,5.817,2.037,55.86,12.64,0.7747,0.0521,0.151,Minor Fault,General Degredation,31496
1778.7,64.95,2053.26,22.36,61.52,17.85,4.085,1.866,39.63,15.9,0.7903,0.044,0.1252,Minor Fault,General Degredation,62840
1663.1,49.09,1519.12,19.7,50.15,16.49,3.306,1.814,45.86,10.37,0.7737,0.0483,0.1286,Minor Fault,General Degredation,78584
3407.7,66.31,1925.62,24.77,143.1,25.77,6.136,2.213,82.11,19.05,0.7259,0.0579,0.1579,Major Fault,Thermal Breakdown,6721
3362.2,72.45,2200.36,25.34,126.02,14.33,5.235,2.258,50.33,15.18,0.7593,0.049,0.1282,Major Fault,Thermal Breakdown,11839
2285.5,65.12,2158.3,21.32,72.07,22.44,3.824,1.58,44.34,11.2,0.8286,0.0327,0.1074,No Fault,Healthy,82920
1597.9,51.58,1601.63,19.45,69.37,34.68,4.301,2.177,43.14,14.57,0.7764,0.0414,0.1276,Minor Fault,General Degredation,55967
1176.3,61.44,2048.75,20.55,45.85,22.96,4.927,2.15,50.18,10.97,0.8336,0.0367,0.1277,No Fault,Healthy,162857
1322.8,62.3,2022.15,22.47,53.91,24.42,5.095,1.564,37.02,17.78,0.8114,0.0417,0.1253,Minor Fault,General Degredation,91140
2310.1,62.99,1880.44,24.33,90.16,19.99,4.88,1.979,57.68,13.11,0.7463,0.0571,0.1713,Minor Fault,General Degredation,17235
1731.1,82.35,2702.84,25.69,64.97,15.54,5.156,2.139,39.22,12.43,0.8205,0.0358,0.1136,No Fault,Healthy,85168
1013.6,42.63,1475.72,15.01,31.42,23.02,3.262,1.482,30.92,9.98,0.8654,0.0273,0.089,No Fault,Healthy,626165
2129.0,63.1,2067.4,21.39,62.71,18.52,5.461,2.035,40.64,15.45,0.8191,0.0387,0.1374,Minor Fault,General Degredation,78191
2914.7,54.0,1798.39,17.15,76.79,27.65,4.439,1.988,42.94,10.44,0.8326,0.0312,0.1062,No Fault,Healthy,80456
3307.6,41.32,1335.45,15.78,75.8,24.82,4.619,1.476,36.46,7.9,0.8081,0.0385,0.1371,Minor Fault,General Degredation,54147
2480.3,41.13,1342.06,16.76,61.18,24.75,5.6,1.819,48.6,9.95,0.8157,0.0385,0.124,Minor Fault,General Degredation,82927
2852.9,73.16,2301.1,25.88,113.45,32.49,4.332,2.142,44.31,17.93,0.7863,0.0462,0.1251,Major Fault,Thermal Breakdown,16797
1883.0,38.94,1300.19,13.96,50.48,26.96,3.78,1.532,75.56,8.53,0.8348,0.0306,0.123,No Fault,Healthy,193211
2239.8,64.48,2022.06,23.23,87.68,29.09,5.87,1.731,47.18,13.33,0.784,0.0503,0.1479,Minor Fault,General Degredation,23674
2870.0,61.97,2048.55,17.53,79.52,20.65,3.336,1.835,39.7,8.7,0.8264,0.0283,0.1176,No Fault,Healthy,91100
2864.7,47.13,1586.84,15.93,68.85,28.28,4.008,1.665,32.99,8.69,0.8418,0.0286,0.11,No Fault,Healthy,118928
2046.2,72.54,2374.82,23.58,75.91,26.99,5.024,2.608,34.82,11.09,0.8184,0.0376,0.116,Minor Fault,General Degredation,56496
2367.9,42.28,1274.07,18.31,82.94,35.62,4.31,1.48,70.18,24.3,0.7534,0.0481,0.1505,Minor Fault,General Degredation,28819
3394.4,51.76,1783.42,16.35,77.46,32.09,3.428,1.279,23.83,7.02,0.8613,0.0212,0.1071,No Fault,Healthy,171048
2606.4,43.63,1376.64,16.9,67.29,21.51,4.18,1.627,37.7,15.22,0.7888,0.0425,0.1328,Minor Fault,General Degredation,56361
2635.0,71.47,2268.61,23.48,95.82,19.29,4.762,1.723,81.0,15.32,0.7935,0.0398,0.1308,Minor Fault,Thermal Breakdown,31783
3018.5,77.75,2618.77,24.69,87.23,16.4,4.826,2.275,45.95,10.31,0.842,0.0341,0.106,Minor Fault,General Degredation,52150
1211.1,63.73,2088.76,21.07,52.33,27.96,4.186,1.89,92.69,12.96,0.8194,0.034,0.1208,Minor Fault,General Degredation,145763
2311.8,98.09,3203.2,29.58,104.71,29.11,6.161,2.393,65.89,7.5,0.8164,0.0368,0.1266,Major Fault,Thermal Breakdown,31166
3490.5,66.69,2063.68,25.62,119.58,23.28,5.159,1.283,62.46,11.05,0.7737,0.0527,0.139,Major Fault,Thermal Breakdown,11418
1876.5,69.48,2024.9,25.83,83.32,18.76,6.045,1.721,52.38,13.2,0.7286,0.0594,0.1656,Minor Fault,Bearing Instability,18783
1696.3,75.1,2460.49,24.77,68.06,23.71,3.692,2.108,51.27,8.47,0.8191,0.0349,0.1218,Minor Fault,General Degredation,81702
2523.3,49.91,1580.34,17.9,69.17,20.96,3.978,1.465,41.91,7.86,0.7915,0.0383,0.1224,Minor Fault,General Degredation,65537
1497.0,66.12,2088.36,22.04,60.31,20.79,4.222,1.662,112.58,12.22,0.7896,0.0383,0.1377,Minor Fault,General Degredation,86479
2401.1,45.5,1389.26,18.87,69.83,21.09,4.258,1.831,43.04,17.13,0.7634,0.0447,0.1336,Minor Fault,General Degredation,47354
1320.3,40.23,1202.05,18.49,48.96,26.62,4.779,1.7,59.05,11.45,0.747,0.0567,0.1608,Minor Fault,General Degredation,59863
2465.4,76.38,2500.18,24.87,95.8,31.5,4.84,1.74,86.22,10.98,0.8183,0.0356,0.1037,Minor Fault,Thermal Breakdown,39556
2526.4,47.25,1481.7,19.03,75.2,27.2,3.932,1.609,56.8,12.43,0.784,0.0442,0.1377,Minor Fault,General Degredation,41525
2029.7,62.75,2000.88,21.17,66.65,22.41,3.452,1.794,70.57,9.86,0.7971,0.0395,0.1305,Minor Fault,General Degredation,66506
1933.4,84.47,2813.75,25.63,68.92,17.85,4.284,2.243,32.69,6.86,0.8327,0.026,0.0871,No Fault,Healthy,143349
1562.7,32.83,993.65,16.13,58.0,30.82,3.983,0.718,65.27,13.92,0.7566,0.0502,0.1515,Minor Fault,General Degredation,54435
1793.5,69.77,2121.88,24.15,85.83,26.13,5.613,2.405,57.1,22.4,0.7603,0.0466,0.1273,Minor Fault,General Degredation,28866
2245.5,59.67,1836.97,22.73,88.09,29.79,4.214,1.403,94.87,13.55,0.7696,0.0517,0.1503,Minor Fault,General Degredation,22154
1568.7,58.94,1959.42,18.74,55.12,24.42,2.878,1.786,41.84,12.46,0.831,0.0288,0.1,No Fault,Healthy,182891
3013.7,60.89,1941.62,21.39,104.05,32.74,4.498,1.81,38.36,10.09,0.7971,0.0442,0.13,Major Fault,Thermal Breakdown,21918
2814.4,60.26,1867.04,22.9,103.08,32.25,4.853,1.726,79.12,16.32,0.7745,0.0488,0.1428,Major Fault,Thermal Breakdown,18316
1627.1,67.85,2148.71,23.52,68.38,27.48,4.184,1.456,44.28,17.75,0.7917,0.0446,0.1247,Minor Fault,General Degredation,49384
1163.1,44.23,1375.35,18.21,33.72,14.83,5.229,1.38,49.33,11.06,0.7774,0.0462,0.1391,Minor Fault,General Degredation,190041
900.5,67.53,2045.79,25.74,59.13,32.8,4.585,2.144,61.72,15.09,0.7573,0.0539,0.158,Minor Fault,General Degredation,45413
2511.1,43.09,1431.58,15.34,60.91,27.94,3.979,1.888,23.83,20.88,0.8306,0.0289,0.0915,No Fault,Healthy,148785
1470.7,91.56,2770.81,30.3,80.7,17.22,5.673,2.064,53.22,16.68,0.7566,0.0495,0.163,Minor Fault,General Degredation,28817
934.0,58.43,1870.45,21.62,52.59,31.88,4.102,1.821,32.76,14.53,0.8004,0.0398,0.1443,Minor Fault,General Degredation,105240
1869.5,62.69,2145.34,19.77,52.22,20.2,3.828,1.558,25.99,6.25,0.8555,0.0249,0.0896,No Fault,Healthy,272532
3497.4,86.56,3013.51,25.32,99.99,25.39,5.385,2.025,18.17,9.78,0.8703,0.02,0.0853,Major Fault,Thermal Breakdown,115170
2762.8,48.38,1573.95,16.18,68.5,24.39,3.02,1.734,33.86,15.86,0.8133,0.0339,0.1125,Minor Fault,General Degredation,85334
3216.0,59.83,1824.12,22.74,107.36,20.59,4.822,2.204,61.28,10.42,0.7622,0.0508,0.1422,Major Fault,Thermal Breakdown,15491
1290.8,38.85,1255.49,16.26,34.71,15.31,3.65,1.374,40.12,8.98,0.8079,0.041,0.1239,Minor Fault,General Degredation,227520
1097.9,45.45,1451.42,17.7,57.32,37.16,4.002,1.646,40.23,10.67,0.7984,0.0389,0.1389,Minor Fault,General Degredation,92740
931.1,38.64,1193.85,16.35,46.84,31.42,3.567,1.021,70.73,12.39,0.7724,0.0458,0.1373,Minor Fault,General Degredation,100154
3480.3,71.97,2324.57,24.11,115.47,27.13,4.938,1.565,39.96,10.35,0.8074,0.0415,0.1486,Major Fault,Thermal Breakdown,20006
1710.5,68.54,2282.11,22.89,60.28,28.01,4.34,1.826,28.85,8.38,0.8324,0.0327,0.1124,No Fault,Healthy,118628
2140.7,53.44,1599.17,21.27,76.12,23.31,4.989,1.353,55.78,12.94,0.7481,0.05,0.1423,Minor Fault,General Degredation,32048
1965.2,52.4,1794.14,16.94,59.47,33.5,3.339,1.656,18.54,5.87,0.856,0.0227,0.1005,No Fault,Healthy,252854
2872.2,74.56,2271.96,26.39,125.94,31.81,4.432,1.995,49.09,11.34,0.7618,0.0532,0.1723,Major Fault,Thermal Breakdown,10243
1736.9,59.92,2089.3,18.01,49.84,22.83,4.085,1.888,21.55,11.76,0.8716,0.0238,0.0914,No Fault,Healthy,327545
2345.7,46.99,1506.13,16.85,63.94,23.79,3.346,1.761,32.31,7.45,0.8013,0.0365,0.1237,Minor Fault,General Degredation,84412
3588.1,76.1,2550.7,22.25,107.34,21.65,2.944,1.894,60.63,36.66,0.838,0.027,0.1145,Major Fault,Thermal Breakdown,54907
2099.0,57.88,1895.75,18.62,69.8,32.07,3.516,1.746,32.18,14.32,0.8189,0.0329,0.1147,Minor Fault,General Degredation,87467
2388.4,70.16,2314.75,23.3,82.75,29.33,4.851,2.828,42.88,18.62,0.8248,0.0295,0.1007,No Fault,Healthy,77384
2256.8,61.08,1918.69,23.04,76.93,21.2,5.921,1.638,43.77,19.11,0.7854,0.0484,0.1373,Minor Fault,General Degredation,33270
3068.6,91.17,2912.85,28.08,123.4,17.81,4.384,2.336,33.39,8.44,0.7988,0.0381,0.1178,Major Fault,Thermal Breakdown,20820
1620.5,56.9,1775.53,21.33,72.64,32.7,3.702,1.806,48.19,10.53,0.7801,0.0427,0.1362,Minor Fault,General Degredation,47808
1360.2,29.87,1023.0,12.08,32.61,24.55,2.653,0.888,73.24,6.37,0.8561,0.0274,0.0999,No Fault,Healthy,577220
2936.1,56.58,1854.3,19.77,87.3,32.4,3.615,1.587,31.78,15.1,0.8193,0.0341,0.111,Minor Fault,General Degredation,52251
2022.2,64.0,1942.94,22.84,81.54,21.38,4.853,2.736,56.17,18.69,0.759,0.0493,0.1577,Minor Fault,General Degredation,28429
3367.1,66.9,2117.7,23.13,108.59,20.08,3.553,1.603,37.34,10.29,0.7914,0.0432,0.113,Major Fault,Thermal Breakdown,21039
2639.2,72.13,2428.37,21.67,83.29,23.77,3.693,1.815,34.53,10.15,0.8416,0.0289,0.1085,No Fault,Healthy,79493
2423.7,51.29,1629.19,17.7,70.56,24.57,3.852,1.495,49.67,22.15,0.7942,0.0363,0.1226,Minor Fault,General Degredation,70279
1090.2,83.46,2628.76,27.54,61.79,27.03,4.591,1.969,48.93,8.95,0.7874,0.0421,0.1345,Minor Fault,General Degredation,68029
2872.1,74.47,2193.7,28.01,125.1,23.39,5.814,1.948,54.04,15.66,0.7364,0.0591,0.1648,Major Fault,Thermal Breakdown,8391
2752.3,61.96,1883.17,23.06,105.7,24.02,5.222,1.407,84.52,13.39,0.7598,0.0514,0.1391,Major Fault,Thermal Breakdown,15686
2628.2,49.59,1436.75,20.79,89.75,21.45,5.538,1.153,146.72,14.68,0.7243,0.0617,0.1638,Minor Fault,General Degredation,14975
1623.4,88.92,2799.47,29.92,88.75,30.89,4.87,1.974,80.94,10.81,0.7871,0.0451,0.1486,Minor Fault,General Degredation,28841
3456.2,70.94,2304.47,23.52,117.1,29.09,4.954,2.061,37.36,8.37,0.8121,0.037,0.1106,Major Fault,Thermal Breakdown,24658
1768.5,52.62,1612.4,19.92,57.27,21.68,4.001,1.227,69.67,13.55,0.7661,0.0477,0.1348,Minor Fault,General Degredation,61825
1311.0,81.03,2390.62,30.54,92.84,40.46,5.869,1.636,54.18,12.09,0.7376,0.0595,0.1803,Minor Fault,General Degredation,15054
3565.4,63.3,2146.04,20.37,85.43,18.33,4.565,1.815,33.94,9.43,0.8475,0.0302,0.1096,Minor Fault,General Degredation,69166
2914.9,82.64,2870.37,24.97,89.4,30.45,4.888,2.203,43.22,12.32,0.8683,0.0226,0.0886,Minor Fault,General Degredation,112925
2019.9,47.35,1666.74,15.0,44.45,23.24,3.459,1.65,36.78,10.44,0.8799,0.02,0.1037,No Fault,Healthy,583175
3427.0,56.99,1667.23,22.91,129.8,28.5,5.405,2.015,72.76,21.62,0.7313,0.0571,0.1635,Major Fault,Thermal Breakdown,8346
1146.0,80.73,2473.88,27.16,74.18,32.55,5.813,2.035,40.99,10.86,0.7661,0.049,0.1548,Minor Fault,General Degredation,34882
1136.7,49.97,1575.94,18.71,43.89,23.49,3.712,1.453,39.05,10.71,0.7885,0.043,0.1356,Minor Fault,General Degredation,129373
2742.6,56.2,1833.3,18.87,81.18,26.3,3.979,1.934,44.12,8.97,0.8156,0.0343,0.1085,Minor Fault,General Degredation,59390
1380.5,18.93,601.28,12.1,40.73,32.11,3.634,0.762,46.21,10.08,0.7939,0.0468,0.1442,Minor Fault,General Degredation,126858
3376.3,66.18,2063.94,23.31,118.37,27.25,5.007,1.91,63.41,10.26,0.7796,0.0438,0.1401,Major Fault,Thermal Breakdown,17185
3169.0,77.31,2467.34,24.97,113.66,18.59,4.589,1.767,43.23,12.25,0.7978,0.039,0.1338,Major Fault,Thermal Breakdown,23443
1727.2,46.18,1527.76,16.8,42.42,19.36,3.735,1.626,28.29,11.28,0.8271,0.0311,0.0985,No Fault,Healthy,264596
3299.9,66.71,2216.65,21.15,95.6,26.33,4.759,1.949,29.38,14.61,0.8307,0.0343,0.1094,Minor Fault,Thermal Breakdown,42719
1015.8,51.88,1596.78,20.16,45.4,20.1,5.333,1.42,70.06,10.03,0.7694,0.0487,0.1581,Minor Fault,General Degredation,94263
2381.3,37.36,1190.1,15.35,61.8,25.37,2.606,1.877,67.56,9.91,0.7963,0.0386,0.1391,Minor Fault,General Degredation,80968
3426.0,55.12,1648.53,22.11,121.71,33.06,5.037,1.161,79.29,12.8,0.7477,0.0545,0.1493,Major Fault,Thermal Breakdown,10349
3209.5,51.38,1570.41,19.67,103.59,30.61,4.128,1.266,42.68,11.0,0.7641,0.0499,0.1576,Major Fault,Thermal Breakdown,17281
1861.4,61.91,1999.3,20.62,77.11,35.99,4.54,1.82,35.2,8.94,0.8073,0.0336,0.1155,Minor Fault,General Degredation,68670
1393.8,55.41,1810.66,19.2,49.71,22.68,4.005,1.973,74.85,9.96,0.8169,0.0355,0.1351,Minor Fault,General Degredation,147819
1468.5,80.06,2458.7,28.01,74.65,21.49,5.038,2.438,71.36,10.64,0.7678,0.0499,0.1541,Minor Fault,General Degredation,33219
2289.2,51.63,1536.06,20.09,84.18,28.41,4.149,2.068,78.36,12.61,0.7437,0.0517,0.1598,Minor Fault,General Degredation,24510
